payout_id,influencer_id,basis,rate,orders,total_payout
p_out_7999,inf_019,Order,0.08,1,72.0
p_out_8000,inf_019,Order,0.08,1,304.0
p_out_8001,inf_019,Order,0.08,1,304.0
p_out_8002,inf_019,Order,0.08,1,72.0
p_out_8003,inf_019,Order,0.08,1,96.0
p_out_8004,inf_019,Order,0.08,1,72.0
p_out_8005,inf_019,Order,0.08,1,72.0
p_out_8006,inf_019,Order,0.08,1,304.0
p_out_8007,inf_019,Order,0.08,1,304.0
p_out_8008,inf_019,Order,0.08,1,96.0
p_out_8009,inf_019,Order,0.08,1,96.0
p_out_8010,inf_019,Order,0.08,1,72.0
p_out_8011,inf_019,Order,0.08,1,96.0
p_out_8012,inf_019,Order,0.08,1,304.0
p_out_8013,inf_019,Order,0.08,1,304.0
p_out_8014,inf_019,Order,0.08,1,120.0
p_out_8015,inf_019,Order,0.08,1,120.0
p_out_8016,inf_019,Order,0.08,1,96.0
p_out_8017,inf_019,Order,0.08,1,120.0
p_out_8018,inf_019,Order,0.08,1,304.0
p_out_8019,inf_019,Order,0.08,1,120.0
p_out_8020,inf_019,Order,0.08,1,72.0
p_out_8021,inf_019,Order,0.08,1,72.0
p_out_8022,inf_019,Order,0.08,1,120.0
p_out_8023,inf_019,Order,0.08,1,120.0
p_out_8024,inf_019,Order,0.08,1,304.0
p_out_8025,inf_019,Order,0.08,1,96.0
p_out_8026,inf_019,Order,0.08,1,120.0
p_out_8027,inf_019,Order,0.08,1,96.0
p_out_8028,inf_019,Order,0.08,1,96.0
p_out_8029,inf_019,Order,0.08,1,72.0
p_out_8030,inf_019,Order,0.08,1,304.0
p_out_8031,inf_019,Order,0.08,1,96.0
p_out_8032,inf_019,Order,0.08,1,304.0
p_out_8033,inf_019,Order,0.08,1,304.0
p_out_8034,inf_019,Order,0.08,1,304.0
p_out_8035,inf_019,Order,0.08,1,72.0
p_out_8036,inf_019,Order,0.08,1,304.0
p_out_8037,inf_019,Order,0.08,1,304.0
p_out_8038,inf_019,Order,0.08,1,96.0
p_out_8039,inf_019,Order,0.08,1,72.0
p_out_8040,inf_019,Order,0.08,1,96.0
p_out_8041,inf_019,Order,0.08,1,96.0
p_out_8042,inf_019,Order,0.08,1,72.0
p_out_8043,inf_019,Order,0.08,1,72.0
p_out_8044,inf_019,Order,0.08,1,72.0
p_out_8045,inf_019,Order,0.08,1,304.0
p_out_8046,inf_019,Order,0.08,1,96.0
p_out_8047,inf_019,Order,0.08,1,304.0
p_out_8048,inf_019,Order,0.08,1,304.0
p_out_8049,inf_019,Order,0.08,1,304.0
p_out_8050,inf_019,Order,0.08,1,96.0
p_out_8051,inf_019,Order,0.08,1,120.0
p_out_8052,inf_019,Order,0.08,1,304.0
p_out_8053,inf_019,Order,0.08,1,72.0
p_out_8054,inf_019,Order,0.08,1,304.0
p_out_8055,inf_019,Order,0.08,1,304.0
p_out_8056,inf_019,Order,0.08,1,120.0
p_out_8057,inf_019,Order,0.08,1,304.0
p_out_8058,inf_019,Order,0.08,1,72.0
p_out_8059,inf_019,Order,0.08,1,120.0
p_out_8060,inf_019,Order,0.08,1,72.0
p_out_8061,inf_019,Order,0.08,1,120.0
p_out_8062,inf_019,Order,0.08,1,304.0
p_out_8063,inf_019,Order,0.08,1,304.0
p_out_8064,inf_019,Order,0.08,1,120.0
p_out_8065,inf_019,Order,0.08,1,96.0
p_out_8066,inf_019,Order,0.08,1,72.0
p_out_8067,inf_019,Order,0.08,1,304.0
p_out_8068,inf_019,Order,0.08,1,72.0
p_out_8069,inf_019,Order,0.08,1,304.0
p_out_8070,inf_019,Order,0.08,1,72.0
p_out_8071,inf_019,Order,0.08,1,72.0
p_out_8072,inf_019,Order,0.08,1,304.0
p_out_8073,inf_019,Order,0.08,1,96.0
p_out_8074,inf_019,Order,0.08,1,96.0
p_out_8075,inf_019,Order,0.08,1,304.0
p_out_8076,inf_019,Order,0.08,1,72.0
p_out_8077,inf_019,Order,0.08,1,120.0
p_out_8078,inf_019,Order,0.08,1,120.0
p_out_8079,inf_019,Order,0.08,1,304.0
p_out_8080,inf_019,Order,0.08,1,96.0
p_out_8081,inf_019,Order,0.08,1,120.0
p_out_8082,inf_019,Order,0.08,1,304.0
p_out_8083,inf_019,Order,0.08,1,120.0
p_out_8084,inf_019,Order,0.08,1,72.0
p_out_8085,inf_019,Order,0.08,1,96.0
p_out_8086,inf_019,Order,0.08,1,120.0
p_out_8087,inf_019,Order,0.08,1,72.0
p_out_8088,inf_019,Order,0.08,1,72.0
p_out_8089,inf_019,Order,0.08,1,96.0
p_out_8090,inf_019,Order,0.08,1,120.0
p_out_8091,inf_019,Order,0.08,1,72.0
p_out_8092,inf_019,Order,0.08,1,304.0
p_out_8093,inf_019,Order,0.08,1,120.0
p_out_8094,inf_019,Order,0.08,1,96.0
p_out_8095,inf_019,Order,0.08,1,72.0
p_out_8096,inf_019,Order,0.08,1,72.0
p_out_8097,inf_019,Order,0.08,1,120.0
p_out_8098,inf_019,Order,0.08,1,120.0
p_out_8099,inf_019,Order,0.08,1,96.0
p_out_8100,inf_019,Order,0.08,1,96.0
p_out_8101,inf_019,Order,0.08,1,304.0
p_out_8102,inf_019,Order,0.08,1,72.0
p_out_8103,inf_019,Order,0.08,1,72.0
p_out_8104,inf_019,Order,0.08,1,120.0
p_out_8105,inf_019,Order,0.08,1,72.0
p_out_8106,inf_019,Order,0.08,1,72.0
p_out_8107,inf_019,Order,0.08,1,120.0
p_out_8108,inf_019,Order,0.08,1,304.0
p_out_8109,inf_019,Order,0.08,1,304.0
p_out_8110,inf_019,Order,0.08,1,72.0
p_out_8111,inf_019,Order,0.08,1,72.0
p_out_8112,inf_019,Order,0.08,1,120.0
p_out_8113,inf_019,Order,0.08,1,96.0
p_out_8114,inf_019,Order,0.08,1,304.0
p_out_8115,inf_019,Order,0.08,1,72.0
p_out_8116,inf_019,Order,0.08,1,96.0
p_out_8117,inf_019,Order,0.08,1,72.0
p_out_8118,inf_019,Order,0.08,1,120.0
p_out_8119,inf_019,Order,0.08,1,72.0
p_out_8120,inf_019,Order,0.08,1,72.0
p_out_8121,inf_019,Order,0.08,1,120.0
p_out_8122,inf_019,Order,0.08,1,96.0
p_out_8123,inf_019,Order,0.08,1,72.0
p_out_8124,inf_019,Order,0.08,1,96.0
p_out_8125,inf_019,Order,0.08,1,120.0
p_out_8126,inf_019,Order,0.08,1,304.0
p_out_8127,inf_019,Order,0.08,1,96.0
p_out_8128,inf_019,Order,0.08,1,120.0
p_out_8129,inf_019,Order,0.08,1,72.0
p_out_8130,inf_019,Order,0.08,1,72.0
p_out_8131,inf_019,Order,0.08,1,304.0
p_out_8132,inf_019,Order,0.08,1,72.0
p_out_8133,inf_019,Order,0.08,1,304.0
p_out_8134,inf_019,Order,0.08,1,72.0
p_out_8135,inf_019,Order,0.08,1,120.0
p_out_8136,inf_019,Order,0.08,1,72.0
p_out_8137,inf_019,Order,0.08,1,304.0
p_out_8138,inf_019,Order,0.08,1,96.0
p_out_8139,inf_019,Order,0.08,1,72.0
p_out_8140,inf_019,Order,0.08,1,120.0
p_out_8141,inf_019,Order,0.08,1,120.0
p_out_8142,inf_019,Order,0.08,1,72.0
p_out_8143,inf_019,Order,0.08,1,120.0
p_out_8144,inf_019,Order,0.08,1,96.0
p_out_8145,inf_019,Order,0.08,1,72.0
p_out_8146,inf_019,Order,0.08,1,120.0
p_out_8147,inf_019,Order,0.08,1,120.0
p_out_8148,inf_019,Order,0.08,1,72.0
p_out_8149,inf_019,Order,0.08,1,96.0
p_out_8150,inf_019,Order,0.08,1,72.0
p_out_8151,inf_019,Order,0.08,1,120.0
p_out_8152,inf_019,Order,0.08,1,120.0
p_out_8153,inf_019,Order,0.08,1,72.0
p_out_8154,inf_019,Order,0.08,1,96.0
p_out_8155,inf_019,Order,0.08,1,72.0
p_out_8156,inf_019,Order,0.08,1,120.0
p_out_8157,inf_019,Order,0.08,1,72.0
p_out_8158,inf_019,Order,0.08,1,120.0
p_out_8159,inf_019,Order,0.08,1,72.0
p_out_8160,inf_019,Order,0.08,1,120.0
p_out_8161,inf_019,Order,0.08,1,96.0
p_out_8162,inf_019,Order,0.08,1,120.0
p_out_8163,inf_019,Order,0.08,1,72.0
p_out_8164,inf_019,Order,0.08,1,72.0
p_out_8165,inf_019,Order,0.08,1,304.0
p_out_8166,inf_019,Order,0.08,1,304.0
p_out_8167,inf_019,Order,0.08,1,96.0
p_out_8168,inf_019,Order,0.08,1,120.0
p_out_8169,inf_019,Order,0.08,1,304.0
p_out_8170,inf_019,Order,0.08,1,304.0
p_out_8171,inf_019,Order,0.08,1,304.0
p_out_8172,inf_019,Order,0.08,1,72.0
p_out_8173,inf_019,Order,0.08,1,72.0
p_out_8174,inf_019,Order,0.08,1,304.0
p_out_8175,inf_019,Order,0.08,1,120.0
p_out_8176,inf_019,Order,0.08,1,72.0
p_out_8177,inf_019,Order,0.08,1,120.0
p_out_8178,inf_019,Order,0.08,1,304.0
p_out_8179,inf_019,Order,0.08,1,120.0
p_out_8180,inf_019,Order,0.08,1,304.0
p_out_8181,inf_019,Order,0.08,1,120.0
p_out_8182,inf_019,Order,0.08,1,72.0
p_out_8183,inf_019,Order,0.08,1,96.0
p_out_8184,inf_019,Order,0.08,1,304.0
p_out_8185,inf_019,Order,0.08,1,120.0
p_out_8186,inf_019,Order,0.08,1,304.0
p_out_8187,inf_019,Order,0.08,1,120.0
p_out_8188,inf_019,Order,0.08,1,96.0
p_out_8189,inf_019,Order,0.08,1,304.0
p_out_8190,inf_019,Order,0.08,1,120.0
p_out_8191,inf_019,Order,0.08,1,304.0
p_out_8192,inf_019,Order,0.08,1,120.0
p_out_8193,inf_019,Order,0.08,1,72.0
p_out_8194,inf_019,Order,0.08,1,72.0
p_out_8195,inf_019,Order,0.08,1,304.0
p_out_8196,inf_019,Order,0.08,1,72.0
p_out_8197,inf_019,Order,0.08,1,120.0
p_out_8198,inf_019,Order,0.08,1,96.0
p_out_8199,inf_019,Order,0.08,1,72.0
p_out_8200,inf_019,Order,0.08,1,72.0
p_out_8201,inf_019,Order,0.08,1,96.0
p_out_8202,inf_019,Order,0.08,1,72.0
p_out_8203,inf_019,Order,0.08,1,72.0
p_out_8204,inf_019,Order,0.08,1,96.0
p_out_8205,inf_019,Order,0.08,1,72.0
p_out_8206,inf_019,Order,0.08,1,304.0
p_out_8207,inf_019,Order,0.08,1,304.0
p_out_8208,inf_019,Order,0.08,1,304.0
p_out_8209,inf_019,Order,0.08,1,72.0
p_out_8210,inf_019,Order,0.08,1,96.0
p_out_8211,inf_019,Order,0.08,1,120.0
p_out_8212,inf_019,Order,0.08,1,304.0
p_out_8213,inf_019,Order,0.08,1,96.0
p_out_8214,inf_019,Order,0.08,1,72.0
p_out_8215,inf_019,Order,0.08,1,304.0
p_out_8216,inf_019,Order,0.08,1,120.0
p_out_8217,inf_019,Order,0.08,1,96.0
p_out_8218,inf_019,Order,0.08,1,72.0
p_out_8219,inf_019,Order,0.08,1,304.0
p_out_8220,inf_019,Order,0.08,1,120.0
p_out_8221,inf_019,Order,0.08,1,304.0
p_out_8222,inf_019,Order,0.08,1,120.0
p_out_8223,inf_019,Order,0.08,1,304.0
p_out_8224,inf_019,Order,0.08,1,120.0
p_out_8225,inf_019,Order,0.08,1,72.0
p_out_8226,inf_019,Order,0.08,1,304.0
p_out_8227,inf_019,Order,0.08,1,304.0
p_out_8228,inf_019,Order,0.08,1,96.0
p_out_8229,inf_019,Order,0.08,1,304.0
p_out_8230,inf_019,Order,0.08,1,120.0
p_out_8231,inf_019,Order,0.08,1,72.0
p_out_8232,inf_019,Order,0.08,1,96.0
p_out_8233,inf_019,Order,0.08,1,120.0
p_out_8234,inf_019,Order,0.08,1,96.0
p_out_8235,inf_019,Order,0.08,1,72.0
p_out_8236,inf_019,Order,0.08,1,96.0
p_out_8237,inf_019,Order,0.08,1,96.0
p_out_8238,inf_019,Order,0.08,1,72.0
p_out_8239,inf_019,Order,0.08,1,72.0
p_out_8240,inf_019,Order,0.08,1,120.0
p_out_8241,inf_019,Order,0.08,1,72.0
p_out_8242,inf_019,Order,0.08,1,120.0
p_out_8243,inf_019,Order,0.08,1,96.0
p_out_8244,inf_019,Order,0.08,1,72.0
p_out_8245,inf_019,Order,0.08,1,72.0
p_out_8246,inf_019,Order,0.08,1,72.0
p_out_8247,inf_019,Order,0.08,1,72.0
p_out_8248,inf_019,Order,0.08,1,304.0
p_out_8249,inf_019,Order,0.08,1,120.0
p_out_8250,inf_019,Order,0.08,1,304.0
p_out_8251,inf_019,Order,0.08,1,96.0
p_out_8252,inf_019,Order,0.08,1,120.0
p_out_8253,inf_019,Order,0.08,1,304.0
p_out_8254,inf_019,Order,0.08,1,120.0
p_out_8255,inf_019,Order,0.08,1,72.0
p_out_8256,inf_019,Order,0.08,1,96.0
p_out_8257,inf_019,Order,0.08,1,304.0
p_out_8258,inf_019,Order,0.08,1,120.0
p_out_8259,inf_019,Order,0.08,1,304.0
p_out_8260,inf_019,Order,0.08,1,96.0
p_out_8261,inf_019,Order,0.08,1,96.0
p_out_8262,inf_019,Order,0.08,1,72.0
p_out_8263,inf_019,Order,0.08,1,120.0
p_out_8264,inf_019,Order,0.08,1,120.0
p_out_8265,inf_019,Order,0.08,1,96.0
p_out_8266,inf_019,Order,0.08,1,72.0
p_out_8267,inf_019,Order,0.08,1,72.0
p_out_8268,inf_019,Order,0.08,1,304.0
p_out_8269,inf_019,Order,0.08,1,96.0
p_out_8270,inf_019,Order,0.08,1,96.0
p_out_8271,inf_019,Order,0.08,1,304.0
p_out_8272,inf_019,Order,0.08,1,304.0
p_out_8273,inf_019,Order,0.08,1,304.0
p_out_8274,inf_019,Order,0.08,1,96.0
p_out_8275,inf_019,Order,0.08,1,72.0
p_out_8276,inf_019,Order,0.08,1,120.0
p_out_8277,inf_019,Order,0.08,1,72.0
p_out_8278,inf_019,Order,0.08,1,304.0
p_out_8279,inf_019,Order,0.08,1,96.0
p_out_8280,inf_019,Order,0.08,1,304.0
p_out_8281,inf_019,Order,0.08,1,120.0
p_out_8282,inf_019,Order,0.08,1,96.0
p_out_8283,inf_019,Order,0.08,1,96.0
p_out_8284,inf_019,Order,0.08,1,72.0
p_out_8285,inf_019,Order,0.08,1,304.0
p_out_8286,inf_019,Order,0.08,1,96.0
p_out_8287,inf_019,Order,0.08,1,304.0
p_out_8288,inf_019,Order,0.08,1,72.0
p_out_8289,inf_019,Order,0.08,1,120.0
p_out_8290,inf_019,Order,0.08,1,96.0
p_out_8291,inf_019,Order,0.08,1,72.0
p_out_8292,inf_019,Order,0.08,1,96.0
p_out_8293,inf_019,Order,0.08,1,72.0
p_out_8294,inf_019,Order,0.08,1,304.0
p_out_8295,inf_019,Order,0.08,1,304.0
p_out_8296,inf_019,Order,0.08,1,96.0
p_out_8297,inf_019,Order,0.08,1,96.0
p_out_8298,inf_019,Order,0.08,1,120.0
p_out_8299,inf_019,Order,0.08,1,96.0
p_out_8300,inf_019,Order,0.08,1,120.0
p_out_8301,inf_019,Order,0.08,1,96.0
p_out_8302,inf_019,Order,0.08,1,304.0
p_out_8303,inf_019,Order,0.08,1,72.0
p_out_8304,inf_019,Order,0.08,1,120.0
p_out_8305,inf_019,Order,0.08,1,304.0
p_out_8306,inf_019,Order,0.08,1,304.0
p_out_8307,inf_019,Order,0.08,1,304.0
p_out_8308,inf_019,Order,0.08,1,96.0
p_out_8309,inf_019,Order,0.08,1,304.0
p_out_8310,inf_019,Order,0.08,1,96.0
p_out_8311,inf_019,Order,0.08,1,96.0
p_out_8312,inf_019,Order,0.08,1,72.0
p_out_8313,inf_019,Order,0.08,1,96.0
p_out_8314,inf_019,Order,0.08,1,96.0
p_out_8315,inf_019,Order,0.08,1,304.0
p_out_8316,inf_019,Order,0.08,1,96.0
p_out_8317,inf_019,Order,0.08,1,304.0
p_out_8318,inf_019,Order,0.08,1,120.0
p_out_8319,inf_019,Order,0.08,1,304.0
p_out_8320,inf_019,Order,0.08,1,72.0
p_out_8321,inf_019,Order,0.08,1,304.0
p_out_8322,inf_019,Order,0.08,1,72.0
p_out_8323,inf_019,Order,0.08,1,96.0
p_out_8324,inf_019,Order,0.08,1,96.0
p_out_8325,inf_019,Order,0.08,1,96.0
p_out_8326,inf_019,Order,0.08,1,72.0
p_out_8327,inf_019,Order,0.08,1,120.0
p_out_8328,inf_019,Order,0.08,1,120.0
p_out_8329,inf_019,Order,0.08,1,96.0
p_out_8330,inf_019,Order,0.08,1,120.0
p_out_8331,inf_019,Order,0.08,1,120.0
p_out_8332,inf_019,Order,0.08,1,72.0
p_out_8333,inf_019,Order,0.08,1,304.0
p_out_8334,inf_019,Order,0.08,1,304.0
p_out_8335,inf_019,Order,0.08,1,120.0
p_out_8336,inf_019,Order,0.08,1,96.0
p_out_8337,inf_019,Order,0.08,1,120.0
p_out_8338,inf_019,Order,0.08,1,96.0
p_out_8339,inf_019,Order,0.08,1,304.0
p_out_8340,inf_019,Order,0.08,1,96.0
p_out_8341,inf_019,Order,0.08,1,120.0
p_out_8342,inf_019,Order,0.08,1,304.0
p_out_8343,inf_019,Order,0.08,1,72.0
p_out_8344,inf_019,Order,0.08,1,72.0
p_out_8345,inf_019,Order,0.08,1,304.0
p_out_8346,inf_019,Order,0.08,1,120.0
p_out_8347,inf_019,Order,0.08,1,96.0
p_out_8348,inf_019,Order,0.08,1,304.0
p_out_8349,inf_019,Order,0.08,1,72.0
p_out_8350,inf_019,Order,0.08,1,72.0
p_out_8351,inf_019,Order,0.08,1,304.0
p_out_8352,inf_019,Order,0.08,1,304.0
p_out_8353,inf_019,Order,0.08,1,120.0
p_out_8354,inf_019,Order,0.08,1,120.0
p_out_8355,inf_019,Order,0.08,1,304.0
p_out_8356,inf_019,Order,0.08,1,120.0
p_out_8357,inf_019,Order,0.08,1,304.0
p_out_8358,inf_019,Order,0.08,1,120.0
p_out_8359,inf_019,Order,0.08,1,304.0
p_out_8360,inf_019,Order,0.08,1,304.0
p_out_8361,inf_019,Order,0.08,1,96.0
p_out_8362,inf_019,Order,0.08,1,304.0
p_out_8363,inf_019,Order,0.08,1,120.0
p_out_8364,inf_019,Order,0.08,1,72.0
p_out_8365,inf_019,Order,0.08,1,72.0
p_out_8366,inf_019,Order,0.08,1,96.0
p_out_8367,inf_019,Order,0.08,1,120.0
p_out_8368,inf_019,Order,0.08,1,96.0
p_out_8369,inf_019,Order,0.08,1,96.0
p_out_8370,inf_019,Order,0.08,1,304.0
p_out_8371,inf_019,Order,0.08,1,304.0
p_out_8372,inf_019,Order,0.08,1,72.0
p_out_8373,inf_019,Order,0.08,1,304.0
p_out_8374,inf_019,Order,0.08,1,120.0
p_out_8375,inf_019,Order,0.08,1,96.0
p_out_8376,inf_019,Order,0.08,1,72.0
p_out_8377,inf_019,Order,0.08,1,96.0
p_out_8378,inf_019,Order,0.08,1,304.0
p_out_8379,inf_019,Order,0.08,1,72.0
p_out_8380,inf_019,Order,0.08,1,72.0
p_out_8381,inf_019,Order,0.08,1,120.0
p_out_8382,inf_019,Order,0.08,1,304.0
p_out_8383,inf_019,Order,0.08,1,72.0
p_out_8384,inf_019,Order,0.08,1,120.0
p_out_8385,inf_019,Order,0.08,1,72.0
p_out_8386,inf_019,Order,0.08,1,304.0
p_out_8387,inf_019,Order,0.08,1,304.0
p_out_8388,inf_019,Order,0.08,1,72.0
p_out_8389,inf_019,Order,0.08,1,96.0
p_out_8390,inf_019,Order,0.08,1,72.0
p_out_8391,inf_019,Order,0.08,1,96.0
p_out_8392,inf_019,Order,0.08,1,72.0
p_out_8393,inf_019,Order,0.08,1,120.0
p_out_8394,inf_019,Order,0.08,1,96.0
p_out_8395,inf_019,Order,0.08,1,120.0
p_out_8396,inf_019,Order,0.08,1,120.0
p_out_8397,inf_019,Order,0.08,1,304.0
p_out_8398,inf_019,Order,0.08,1,96.0
p_out_8399,inf_019,Order,0.08,1,96.0
p_out_8400,inf_019,Order,0.08,1,120.0
p_out_8401,inf_019,Order,0.08,1,304.0
p_out_8402,inf_019,Order,0.08,1,96.0
p_out_8403,inf_019,Order,0.08,1,72.0
p_out_8404,inf_019,Order,0.08,1,72.0
p_out_8405,inf_019,Order,0.08,1,72.0
p_out_8406,inf_019,Order,0.08,1,304.0
p_out_8407,inf_019,Order,0.08,1,96.0
p_out_8408,inf_019,Order,0.08,1,304.0
p_out_8409,inf_019,Order,0.08,1,120.0
p_out_8410,inf_019,Order,0.08,1,96.0
p_out_8411,inf_019,Order,0.08,1,96.0
p_out_8412,inf_019,Order,0.08,1,120.0
p_out_8413,inf_019,Order,0.08,1,304.0
p_out_8414,inf_019,Order,0.08,1,96.0
p_out_8415,inf_019,Order,0.08,1,72.0
p_out_8416,inf_019,Order,0.08,1,96.0
p_out_8417,inf_019,Order,0.08,1,304.0
p_out_8418,inf_019,Order,0.08,1,304.0
p_out_8419,inf_019,Order,0.08,1,72.0
p_out_8420,inf_019,Order,0.08,1,304.0
p_out_8421,inf_019,Order,0.08,1,72.0
p_out_8422,inf_019,Order,0.08,1,72.0
p_out_8423,inf_019,Order,0.08,1,72.0
p_out_8424,inf_019,Order,0.08,1,120.0
p_out_8425,inf_019,Order,0.08,1,96.0
p_out_8426,inf_019,Order,0.08,1,72.0
p_out_8427,inf_019,Order,0.08,1,304.0
p_out_8428,inf_019,Order,0.08,1,304.0
p_out_8429,inf_019,Order,0.08,1,72.0
p_out_8430,inf_019,Order,0.08,1,120.0
p_out_8431,inf_019,Order,0.08,1,120.0
p_out_8432,inf_019,Order,0.08,1,96.0
p_out_8433,inf_019,Order,0.08,1,96.0
p_out_8434,inf_019,Order,0.08,1,96.0
p_out_8435,inf_019,Order,0.08,1,120.0
p_out_8436,inf_019,Order,0.08,1,304.0
p_out_8437,inf_019,Order,0.08,1,96.0
p_out_8438,inf_019,Order,0.08,1,96.0
p_out_8439,inf_019,Order,0.08,1,72.0
p_out_8440,inf_019,Order,0.08,1,72.0
p_out_8441,inf_019,Order,0.08,1,72.0
p_out_8442,inf_019,Order,0.08,1,96.0
p_out_8443,inf_019,Order,0.08,1,304.0
p_out_8444,inf_019,Order,0.08,1,72.0
p_out_8445,inf_019,Order,0.08,1,120.0
p_out_8446,inf_019,Order,0.08,1,72.0
p_out_8447,inf_019,Order,0.08,1,120.0
p_out_8448,inf_019,Order,0.08,1,72.0
p_out_8449,inf_019,Order,0.08,1,304.0
p_out_8450,inf_019,Order,0.08,1,72.0
p_out_8451,inf_019,Order,0.08,1,120.0
p_out_8452,inf_019,Order,0.08,1,120.0
p_out_8453,inf_019,Order,0.08,1,120.0
p_out_8454,inf_019,Order,0.08,1,96.0
p_out_8455,inf_019,Order,0.08,1,72.0
p_out_8456,inf_019,Order,0.08,1,72.0
p_out_8457,inf_019,Order,0.08,1,120.0
p_out_8458,inf_019,Order,0.08,1,120.0
p_out_8459,inf_019,Order,0.08,1,72.0
p_out_8460,inf_019,Order,0.08,1,96.0
p_out_8461,inf_019,Order,0.08,1,304.0
p_out_8462,inf_019,Order,0.08,1,72.0
p_out_8463,inf_019,Order,0.08,1,96.0
p_out_8464,inf_019,Order,0.08,1,304.0
p_out_8465,inf_019,Order,0.08,1,96.0
p_out_8466,inf_019,Order,0.08,1,304.0
p_out_8467,inf_019,Order,0.08,1,96.0
p_out_8468,inf_019,Order,0.08,1,120.0
p_out_8469,inf_019,Order,0.08,1,120.0
p_out_8470,inf_019,Order,0.08,1,96.0
p_out_8471,inf_019,Order,0.08,1,120.0
p_out_8472,inf_019,Order,0.08,1,96.0
p_out_8473,inf_019,Order,0.08,1,304.0
p_out_8474,inf_019,Order,0.08,1,72.0
p_out_8475,inf_019,Order,0.08,1,72.0
p_out_8476,inf_019,Order,0.08,1,72.0
p_out_8477,inf_019,Order,0.08,1,72.0
p_out_8478,inf_019,Order,0.08,1,304.0
p_out_8479,inf_019,Order,0.08,1,96.0
p_out_8480,inf_019,Order,0.08,1,304.0
p_out_8481,inf_019,Order,0.08,1,72.0
p_out_8482,inf_019,Order,0.08,1,72.0
p_out_8483,inf_019,Order,0.08,1,120.0
p_out_8484,inf_019,Order,0.08,1,304.0
p_out_8485,inf_019,Order,0.08,1,304.0
p_out_8486,inf_019,Order,0.08,1,120.0
p_out_8487,inf_019,Order,0.08,1,96.0
p_out_8488,inf_019,Order,0.08,1,72.0
p_out_8489,inf_019,Order,0.08,1,72.0
p_out_8490,inf_019,Order,0.08,1,96.0
p_out_8491,inf_019,Order,0.08,1,72.0
p_out_8492,inf_019,Order,0.08,1,96.0
p_out_8493,inf_019,Order,0.08,1,120.0
p_out_8494,inf_019,Order,0.08,1,304.0
p_out_8495,inf_019,Order,0.08,1,120.0
p_out_8496,inf_019,Order,0.08,1,304.0
p_out_8497,inf_019,Order,0.08,1,304.0
p_out_8498,inf_019,Order,0.08,1,120.0
p_out_8499,inf_019,Order,0.08,1,304.0
p_out_8500,inf_019,Order,0.08,1,72.0
p_out_8501,inf_019,Order,0.08,1,72.0
p_out_8502,inf_019,Order,0.08,1,120.0
p_out_8503,inf_019,Order,0.08,1,304.0
p_out_8504,inf_019,Order,0.08,1,120.0
p_out_8505,inf_019,Order,0.08,1,120.0
p_out_8506,inf_019,Order,0.08,1,96.0
p_out_8507,inf_019,Order,0.08,1,304.0
p_out_8508,inf_019,Order,0.08,1,120.0
p_out_8509,inf_019,Order,0.08,1,120.0
p_out_8510,inf_019,Order,0.08,1,96.0
p_out_8511,inf_019,Order,0.08,1,120.0
p_out_8512,inf_019,Order,0.08,1,72.0
p_out_8513,inf_019,Order,0.08,1,72.0
p_out_8514,inf_019,Order,0.08,1,304.0
p_out_8515,inf_019,Order,0.08,1,304.0
p_out_8516,inf_019,Order,0.08,1,120.0
p_out_8517,inf_019,Order,0.08,1,304.0
p_out_8518,inf_019,Order,0.08,1,120.0
p_out_8519,inf_019,Order,0.08,1,304.0
p_out_8520,inf_019,Order,0.08,1,96.0
p_out_8521,inf_019,Order,0.08,1,304.0
p_out_8522,inf_019,Order,0.08,1,304.0
p_out_8523,inf_019,Order,0.08,1,72.0
p_out_8524,inf_019,Order,0.08,1,72.0
p_out_8525,inf_019,Order,0.08,1,304.0
p_out_8526,inf_019,Order,0.08,1,72.0
p_out_8527,inf_019,Order,0.08,1,120.0
p_out_8528,inf_019,Order,0.08,1,96.0
p_out_8529,inf_019,Order,0.08,1,120.0
p_out_8530,inf_019,Order,0.08,1,120.0
p_out_8531,inf_019,Order,0.08,1,120.0
p_out_8532,inf_019,Order,0.08,1,120.0
p_out_8533,inf_019,Order,0.08,1,72.0
p_out_8534,inf_019,Order,0.08,1,72.0
p_out_8535,inf_019,Order,0.08,1,96.0
p_out_8536,inf_019,Order,0.08,1,72.0
p_out_8537,inf_019,Order,0.08,1,120.0
p_out_8538,inf_019,Order,0.08,1,72.0
p_out_8539,inf_019,Order,0.08,1,72.0
p_out_8540,inf_019,Order,0.08,1,72.0
p_out_8541,inf_019,Order,0.08,1,72.0
p_out_8542,inf_019,Order,0.08,1,304.0
p_out_8543,inf_019,Order,0.08,1,72.0
p_out_8544,inf_019,Order,0.08,1,120.0
p_out_8545,inf_019,Order,0.08,1,120.0
p_out_8546,inf_019,Order,0.08,1,72.0
p_out_8547,inf_019,Order,0.08,1,96.0
p_out_8548,inf_019,Order,0.08,1,72.0
p_out_8549,inf_019,Order,0.08,1,304.0
p_out_8550,inf_019,Order,0.08,1,96.0
p_out_8551,inf_019,Order,0.08,1,72.0
p_out_8552,inf_019,Order,0.08,1,72.0
p_out_8553,inf_019,Order,0.08,1,96.0
p_out_8554,inf_019,Order,0.08,1,304.0
p_out_8555,inf_019,Order,0.08,1,304.0
p_out_8556,inf_019,Order,0.08,1,96.0
p_out_8557,inf_019,Order,0.08,1,120.0
